usage_id,customer_id,date,gb_used,app_most_used,is_roaming,download_speed,upload_speed,data_pack_type
14212,586,2024-02-19,2.51,Instagram,False,24.57,19.06,Booster
14213,544,2024-02-16,1.68,Instagram,False,21.58,4.01,Unlimited
14214,2201,2024-02-13,1.87,WhatsApp,False,6.61,4.65,Unlimited
14215,2704,2024-01-01,2.58,Netflix,False,30.89,5.45,Unlimited
14216,15,2024-03-03,2.8,WhatsApp,False,39.41,16.78,Unlimited
14217,1467,2024-01-17,4.11,Instagram,False,42.81,16.98,Daily
14218,3376,2024-01-17,3.88,Instagram,False,5.52,18.11,Booster
14219,245,2024-02-08,3.86,Instagram,False,29.1,10.6,Daily
14220,2615,2024-02-12,3.67,YouTube,True,49.39,18.14,Daily
14221,899,2024-03-16,3.81,WhatsApp,False,38.25,6.12,Booster
14222,1479,2024-02-10,3.42,Netflix,False,30.31,12.59,Booster
14223,1383,2024-01-15,4.35,YouTube,False,3.43,9.14,Unlimited
14224,52,2024-01-01,2.83,Facebook,False,5.0,6.47,Daily
14225,2059,2024-02-27,2.65,Instagram,True,4.55,15.49,Booster
14226,4919,2024-02-23,3.54,YouTube,False,40.11,14.98,Unlimited
14227,2275,2024-03-15,0.91,Facebook,False,28.08,15.23,Booster
14228,2162,2024-01-05,3.91,Instagram,False,16.69,12.37,Unlimited
14229,3609,2024-03-02,4.69,YouTube,False,44.02,7.4,Daily
14230,604,2024-03-22,1.55,Instagram,False,40.96,13.77,Unlimited
14231,4044,2024-03-22,3.09,WhatsApp,False,39.35,4.82,Booster
14232,4689,2024-03-27,0.26,Instagram,False,39.14,5.72,Unlimited
14233,3493,2024-03-11,3.85,Netflix,False,11.19,19.19,Unlimited
14234,2999,2024-02-15,2.84,Netflix,False,44.03,11.34,Booster
14235,3593,2024-03-30,3.4,Instagram,False,11.45,14.61,Booster
14236,1005,2024-03-05,0.8,YouTube,False,43.43,9.65,Unlimited
14237,3129,2024-01-28,4.07,Facebook,False,44.8,1.03,Booster
14238,3135,2024-03-24,1.35,Facebook,False,36.19,10.7,Booster
14239,1812,2024-02-10,3.46,Netflix,False,36.03,11.25,Booster
14240,4821,2024-01-23,3.01,Netflix,False,14.51,2.84,Unlimited
14241,815,2024-02-01,3.3,YouTube,False,17.03,5.02,Unlimited
14242,532,2024-02-27,0.35,WhatsApp,False,29.48,3.38,Daily
14243,759,2024-02-08,3.74,Netflix,False,29.47,17.77,Daily
14244,6,2024-03-22,4.0,Netflix,True,18.3,1.57,Daily
14245,585,2024-02-02,2.43,Instagram,True,45.03,15.44,Daily
14246,4715,2024-02-27,2.1,WhatsApp,False,8.3,9.19,Booster
14247,3677,2024-03-29,1.78,WhatsApp,False,20.7,1.05,Unlimited
14248,1535,2024-02-01,4.65,Netflix,False,14.41,9.53,Unlimited
14249,4893,2024-02-19,3.8,Instagram,False,46.59,19.57,Unlimited
14250,1485,2024-02-20,3.52,YouTube,False,8.86,9.55,Unlimited
14251,4452,2024-03-17,4.64,Facebook,False,24.6,6.18,Daily
14252,2267,2024-01-19,1.81,Netflix,False,4.02,18.48,Daily
14253,2415,2024-01-03,3.19,Facebook,False,39.37,2.53,Unlimited
14254,4985,2024-03-31,3.46,Facebook,False,33.74,15.38,Unlimited
14255,561,2024-01-17,4.98,Facebook,False,42.45,5.69,Booster
14256,4460,2024-02-12,2.19,Netflix,False,16.06,14.45,Daily
14257,1414,2024-01-29,2.06,YouTube,False,28.54,3.64,Booster
14258,1319,2024-02-13,0.51,WhatsApp,False,48.0,1.91,Unlimited
14259,2553,2024-02-21,0.58,Instagram,False,14.13,13.93,Unlimited
14260,2861,2024-01-28,2.61,WhatsApp,False,45.38,8.17,Daily
14261,1078,2024-03-24,0.94,Instagram,False,47.48,19.8,Booster
14262,2867,2024-02-03,0.46,WhatsApp,False,20.15,11.67,Booster
14263,1835,2024-03-20,4.83,Netflix,False,17.92,2.03,Unlimited
14264,2527,2024-02-23,4.76,Netflix,False,15.6,3.68,Daily
14265,722,2024-01-02,1.69,Facebook,False,42.45,18.08,Booster
14266,1245,2024-01-17,3.97,Instagram,False,34.82,2.34,Booster
14267,1346,2024-03-24,4.38,YouTube,False,12.05,11.24,Booster
14268,4677,2024-01-18,2.38,Netflix,False,43.04,1.33,Unlimited
14269,746,2024-01-28,1.2,Instagram,False,11.19,14.64,Unlimited
14270,878,2024-01-28,0.74,Netflix,False,25.51,3.67,Unlimited
14271,134,2024-02-21,0.79,YouTube,False,7.49,4.42,Daily
14272,4814,2024-01-16,4.0,Instagram,False,33.12,6.37,Unlimited
14273,1048,2024-02-02,1.98,Facebook,False,33.67,1.06,Unlimited
14274,2425,2024-03-25,3.5,Instagram,False,19.39,10.96,Booster
14275,2700,2024-01-05,2.74,YouTube,False,6.99,19.45,Unlimited
14276,1463,2024-02-14,2.03,Facebook,False,28.2,14.2,Daily
14277,1348,2024-02-06,0.71,Netflix,False,46.19,19.1,Unlimited
14278,1365,2024-03-22,1.73,Facebook,False,39.97,3.48,Unlimited
14279,1232,2024-02-21,4.22,Netflix,False,29.56,5.58,Unlimited
14280,4262,2024-03-04,4.08,YouTube,False,5.61,7.6,Unlimited
14281,3706,2024-03-02,0.24,WhatsApp,False,33.48,15.11,Booster
14282,4083,2024-01-05,0.79,WhatsApp,False,18.52,19.92,Daily
14283,1580,2024-01-11,3.8,YouTube,False,37.43,17.27,Unlimited
14284,3420,2024-03-26,1.75,Netflix,False,3.95,12.14,Unlimited
14285,2018,2024-03-27,3.25,Facebook,False,25.14,12.11,Unlimited
14286,4018,2024-03-30,2.86,Netflix,False,19.1,15.64,Booster
14287,3038,2024-03-31,3.3,WhatsApp,False,2.69,4.58,Booster
14288,762,2024-01-03,0.36,Facebook,False,24.57,16.63,Booster
14289,3973,2024-02-20,4.66,Instagram,False,9.29,15.03,Booster
14290,4745,2024-02-29,0.2,WhatsApp,False,3.05,2.3,Booster
14291,4647,2024-03-06,0.14,YouTube,False,31.52,1.79,Daily
14292,599,2024-02-26,1.21,Facebook,False,49.37,3.93,Unlimited
14293,2203,2024-01-17,4.97,Netflix,False,34.52,13.41,Unlimited
14294,3744,2024-01-03,0.46,Instagram,False,44.34,19.12,Unlimited
14295,417,2024-01-03,4.39,WhatsApp,True,8.06,3.12,Booster
14296,3434,2024-02-09,0.88,Facebook,False,16.22,12.57,Daily
14297,3418,2024-03-20,0.63,WhatsApp,False,38.88,12.3,Unlimited
14298,2565,2024-03-16,3.92,YouTube,False,10.59,4.23,Unlimited
14299,1083,2024-03-03,4.25,WhatsApp,False,30.6,6.0,Daily
14300,588,2024-02-20,3.98,Netflix,False,24.65,11.25,Unlimited
14301,4868,2024-01-01,1.28,Netflix,True,30.94,7.38,Booster
14302,2808,2024-02-20,4.41,YouTube,False,48.37,4.01,Daily
14303,3659,2024-01-04,0.45,YouTube,False,38.77,9.16,Booster
14304,2224,2024-03-21,1.78,Instagram,True,49.48,2.7,Daily
14305,4418,2024-03-23,2.37,Facebook,False,7.87,12.03,Booster
14306,2184,2024-01-04,0.43,WhatsApp,False,24.25,3.74,Daily
14307,2022,2024-02-16,2.94,YouTube,True,13.84,14.85,Booster
14308,4776,2024-02-08,2.84,Facebook,False,33.97,11.39,Unlimited
14309,3614,2024-03-24,4.96,YouTube,False,2.68,2.49,Booster
14310,2370,2024-02-18,3.15,YouTube,False,44.89,5.23,Daily
14311,1360,2024-02-26,2.05,Instagram,True,30.85,9.15,Booster
14312,781,2024-02-08,3.97,Netflix,False,34.2,8.5,Unlimited
14313,1537,2024-03-08,1.74,Facebook,False,40.13,16.69,Unlimited
14314,171,2024-01-17,2.71,Instagram,False,37.8,12.93,Unlimited
14315,4225,2024-01-15,0.37,Netflix,False,34.99,17.85,Booster
14316,2728,2024-01-28,1.68,YouTube,False,47.49,11.48,Unlimited
14317,4493,2024-01-16,2.69,Instagram,False,13.4,6.98,Daily
14318,2109,2024-01-06,3.54,Netflix,False,6.56,1.6,Unlimited
14319,1659,2024-02-01,0.59,Netflix,False,32.31,5.01,Daily
14320,1796,2024-03-21,4.01,Instagram,False,5.09,5.89,Booster
14321,2786,2024-01-25,4.51,WhatsApp,False,28.6,2.73,Unlimited
14322,397,2024-02-08,1.48,Instagram,False,35.57,11.07,Booster
14323,804,2024-01-17,3.85,YouTube,False,34.35,13.12,Booster
14324,3005,2024-02-15,0.98,WhatsApp,False,18.21,1.96,Daily
14325,3770,2024-03-19,2.66,Instagram,True,34.55,7.56,Unlimited
14326,3290,2024-02-22,4.01,Netflix,False,18.08,1.52,Unlimited
14327,655,2024-02-20,1.99,Facebook,False,40.67,14.85,Unlimited
14328,1877,2024-01-18,0.23,Instagram,False,43.85,10.48,Booster
14329,268,2024-01-20,2.75,Netflix,False,33.96,14.15,Unlimited
14330,1093,2024-03-27,4.24,Instagram,False,32.12,12.76,Booster
14331,1469,2024-01-05,0.63,YouTube,False,15.8,17.23,Booster
14332,1322,2024-03-02,0.25,YouTube,False,24.33,17.68,Daily
14333,1498,2024-01-12,4.06,Netflix,False,13.05,11.63,Booster
14334,4994,2024-03-21,1.41,Netflix,False,35.81,9.78,Daily
14335,3080,2024-01-30,1.89,WhatsApp,True,33.22,19.83,Unlimited
14336,1755,2024-03-23,0.53,YouTube,False,7.24,4.67,Daily
14337,1509,2024-01-16,0.57,Facebook,False,45.1,13.15,Daily
14338,822,2024-01-02,3.11,YouTube,False,49.41,12.78,Booster
14339,3976,2024-03-16,2.81,YouTube,False,8.8,19.18,Unlimited
14340,2136,2024-01-03,1.53,Facebook,False,15.23,2.79,Daily
14341,1165,2024-01-08,2.32,YouTube,False,41.43,19.01,Booster
14342,2573,2024-02-06,2.0,Instagram,False,20.96,15.52,Unlimited
14343,4922,2024-02-22,3.51,Instagram,False,4.77,3.45,Daily
14344,4671,2024-02-24,4.32,YouTube,False,45.76,4.71,Unlimited
14345,687,2024-03-28,3.85,YouTube,False,27.22,6.23,Unlimited
14346,975,2024-02-18,0.12,Facebook,False,3.49,13.86,Daily
14347,3288,2024-03-29,0.59,YouTube,False,22.87,15.22,Daily
14348,506,2024-02-28,2.2,Netflix,True,42.05,15.0,Unlimited
14349,1771,2024-02-29,4.27,Instagram,True,20.93,13.4,Booster
14350,74,2024-03-29,1.26,YouTube,False,8.25,3.55,Unlimited
14351,4902,2024-03-18,4.41,Netflix,False,3.98,1.82,Unlimited
14352,581,2024-02-15,0.64,YouTube,False,39.41,6.27,Unlimited
14353,3141,2024-03-03,0.46,WhatsApp,False,26.49,12.41,Booster
14354,223,2024-03-19,4.58,Netflix,True,17.38,7.71,Booster
14355,4008,2024-02-01,0.89,Instagram,False,41.66,17.15,Daily
14356,897,2024-03-06,2.37,Instagram,False,7.44,16.6,Booster
14357,2434,2024-03-25,1.7,WhatsApp,False,9.86,5.14,Daily
14358,3953,2024-01-04,0.82,Netflix,False,20.67,13.52,Daily
14359,2170,2024-01-29,3.2,Netflix,False,3.88,16.78,Daily
14360,733,2024-02-18,4.82,Facebook,False,42.98,18.1,Booster
14361,1465,2024-01-23,3.32,YouTube,False,23.99,9.12,Daily
14362,823,2024-01-03,1.83,Netflix,False,30.5,18.24,Unlimited
14363,457,2024-02-23,3.59,Facebook,False,4.22,15.07,Daily
14364,2212,2024-01-21,0.8,WhatsApp,False,43.58,6.64,Daily
14365,3335,2024-03-20,2.94,WhatsApp,False,48.54,7.49,Unlimited
14366,2140,2024-02-13,2.4,WhatsApp,False,44.61,3.64,Daily
14367,3850,2024-01-20,1.86,Facebook,False,34.84,8.2,Daily
14368,2384,2024-02-26,3.72,Instagram,False,40.01,7.92,Booster
14369,4682,2024-03-09,0.68,WhatsApp,False,42.73,12.86,Daily
14370,314,2024-03-30,2.71,Facebook,False,12.4,6.83,Daily
14371,2650,2024-03-11,4.29,Facebook,False,8.88,9.0,Unlimited
14372,1890,2024-02-21,1.09,YouTube,False,11.8,3.5,Booster
14373,3880,2024-03-20,1.4,WhatsApp,False,44.63,14.89,Daily
14374,1490,2024-01-17,3.34,Instagram,False,18.15,1.77,Unlimited
14375,1665,2024-03-06,3.89,Facebook,False,9.36,15.22,Booster
14376,2609,2024-01-12,1.49,Instagram,False,49.98,4.38,Unlimited
14377,2533,2024-02-27,1.86,Instagram,False,10.08,19.64,Unlimited
14378,656,2024-03-17,3.73,WhatsApp,False,7.58,19.79,Daily
14379,3719,2024-01-05,1.5,WhatsApp,False,42.03,19.88,Booster
14380,3983,2024-03-20,3.36,YouTube,False,42.57,1.25,Daily
14381,2675,2024-03-12,0.88,Instagram,False,28.39,5.12,Daily
14382,4016,2024-02-25,2.12,Instagram,False,15.21,11.52,Daily
14383,201,2024-02-15,3.47,Facebook,False,16.77,14.95,Booster
14384,4530,2024-03-12,2.35,Facebook,True,16.57,16.5,Daily
14385,138,2024-01-18,0.19,Facebook,False,43.55,3.57,Daily
14386,3064,2024-02-13,2.09,Instagram,False,2.82,17.26,Daily
14387,1076,2024-02-12,1.51,YouTube,False,36.1,14.28,Unlimited
14388,1749,2024-03-20,0.6,Netflix,False,47.85,6.51,Daily
14389,1476,2024-03-30,0.14,Facebook,False,38.11,1.16,Booster
14390,4958,2024-03-26,0.32,Netflix,False,25.56,18.35,Daily
14391,3414,2024-03-19,4.75,YouTube,False,5.95,4.77,Booster
14392,3905,2024-03-17,3.77,Instagram,True,3.47,7.93,Booster
14393,4232,2024-01-22,4.7,Netflix,False,11.99,17.15,Daily
14394,3147,2024-02-29,0.66,WhatsApp,False,31.39,13.6,Booster
14395,449,2024-03-25,2.9,Instagram,False,23.8,3.52,Booster
14396,69,2024-03-03,0.51,WhatsApp,False,30.89,19.61,Unlimited
14397,4909,2024-01-24,0.23,YouTube,True,6.12,7.07,Daily
14398,3633,2024-03-05,2.38,Netflix,False,41.73,12.3,Daily
14399,1191,2024-01-29,3.27,Netflix,False,34.6,12.93,Booster
14400,1741,2024-01-01,0.41,YouTube,False,32.61,11.79,Unlimited
14401,3733,2024-01-01,1.89,YouTube,False,10.29,12.01,Booster
14402,2020,2024-03-13,0.54,Instagram,False,28.21,5.61,Booster
14403,3193,2024-01-21,1.87,YouTube,False,14.26,19.24,Daily
14404,3893,2024-03-18,2.41,Facebook,False,46.76,10.26,Booster
14405,97,2024-01-28,1.75,WhatsApp,False,24.4,3.67,Unlimited
14406,4473,2024-01-18,2.92,YouTube,False,16.76,17.14,Booster
14407,1515,2024-02-21,2.96,Facebook,False,47.63,3.8,Booster
14408,1077,2024-03-06,1.73,Netflix,True,11.87,17.39,Daily
14409,9,2024-03-28,2.01,YouTube,False,25.66,11.64,Booster
14410,3053,2024-03-02,2.26,WhatsApp,False,10.2,1.83,Daily
14411,251,2024-01-19,1.94,WhatsApp,False,6.53,3.33,Daily
14412,360,2024-01-02,3.83,Instagram,True,4.49,18.93,Booster
14413,2397,2024-03-10,0.79,Netflix,False,2.75,3.43,Unlimited
14414,124,2024-02-24,4.3,Netflix,False,36.05,12.15,Booster
14415,4730,2024-03-19,1.72,WhatsApp,False,20.62,6.96,Daily
14416,4295,2024-02-26,3.65,Facebook,False,46.25,16.15,Unlimited
14417,829,2024-01-11,4.43,WhatsApp,False,32.08,16.09,Unlimited
14418,1435,2024-01-16,4.45,YouTube,False,40.73,16.15,Unlimited
14419,2078,2024-03-25,2.32,Instagram,False,15.56,4.94,Booster
14420,1116,2024-03-02,1.36,YouTube,False,12.21,14.51,Booster
14421,596,2024-01-27,3.07,Netflix,False,23.32,2.74,Unlimited
14422,3087,2024-01-22,1.0,YouTube,True,41.72,2.46,Daily
14423,2703,2024-01-03,3.97,Netflix,False,25.0,8.77,Booster
14424,2508,2024-01-03,3.59,Instagram,False,28.42,12.35,Daily
14425,1745,2024-01-21,4.0,Netflix,False,19.21,6.95,Unlimited
14426,23,2024-02-12,2.22,Instagram,False,30.43,6.8,Unlimited
14427,326,2024-03-10,2.83,Facebook,False,26.27,2.42,Unlimited
14428,4973,2024-03-29,0.6,Facebook,False,24.2,4.72,Daily
14429,263,2024-02-06,3.47,Instagram,False,28.34,12.59,Daily
14430,3501,2024-02-25,2.49,WhatsApp,False,22.1,13.94,Daily
14431,1586,2024-02-08,2.6,Instagram,False,39.8,18.24,Booster
14432,433,2024-01-20,4.25,Netflix,False,5.27,8.12,Booster
14433,560,2024-03-05,3.88,Facebook,True,19.0,5.49,Daily
14434,2556,2024-02-04,2.72,Facebook,False,38.15,14.67,Daily
14435,4145,2024-02-12,1.84,Instagram,False,19.55,13.79,Daily
14436,1703,2024-03-30,2.29,WhatsApp,True,24.54,6.23,Unlimited
14437,2489,2024-01-21,1.82,Instagram,False,20.83,15.61,Booster
14438,4690,2024-01-10,0.84,Netflix,False,18.81,4.82,Booster
14439,4324,2024-02-14,3.26,Netflix,False,28.38,7.61,Unlimited
14440,214,2024-01-03,3.49,YouTube,False,9.85,5.66,Daily
14441,1666,2024-02-12,4.86,WhatsApp,True,22.92,13.34,Booster
14442,2656,2024-02-21,2.33,Facebook,False,38.22,10.34,Unlimited
14443,3479,2024-02-10,4.99,Netflix,False,2.45,14.95,Daily
14444,3816,2024-02-10,1.02,Netflix,False,30.94,3.04,Unlimited
14445,2798,2024-03-17,3.32,WhatsApp,False,49.14,5.88,Booster
14446,1042,2024-01-09,4.97,Instagram,False,21.33,10.22,Unlimited
14447,4563,2024-02-15,3.24,YouTube,False,27.88,2.08,Daily
14448,2392,2024-01-16,2.32,Netflix,False,8.73,14.89,Booster
14449,2372,2024-02-16,2.62,YouTube,False,35.91,6.36,Booster
14450,1084,2024-01-28,4.24,Facebook,False,22.06,12.47,Booster
14451,4958,2024-01-28,4.7,YouTube,False,38.91,18.13,Booster
14452,2726,2024-03-15,2.32,Netflix,False,8.04,5.81,Unlimited
14453,1951,2024-01-11,3.88,Instagram,True,5.63,15.19,Unlimited
14454,848,2024-01-29,4.68,Netflix,False,15.49,13.04,Booster
14455,4672,2024-02-25,1.48,Facebook,False,10.38,4.41,Booster
14456,545,2024-03-16,2.52,YouTube,False,41.23,14.94,Unlimited
14457,4154,2024-03-12,4.98,Instagram,False,38.38,2.16,Daily
14458,3890,2024-02-26,1.83,Instagram,False,48.4,10.86,Booster
14459,2112,2024-02-22,3.14,YouTube,False,5.2,3.26,Booster
14460,4995,2024-03-14,3.32,YouTube,False,15.8,14.04,Daily
14461,2173,2024-02-28,0.86,YouTube,False,48.58,6.78,Booster
14462,2109,2024-02-04,4.05,Facebook,True,7.12,16.31,Unlimited
14463,380,2024-02-21,2.12,Instagram,True,25.51,10.3,Daily
14464,1162,2024-02-05,2.55,Netflix,False,33.48,2.53,Booster
14465,66,2024-03-17,3.25,Facebook,False,12.92,12.36,Daily
14466,798,2024-02-27,2.11,YouTube,False,39.26,1.25,Unlimited
14467,1817,2024-03-31,1.69,YouTube,False,42.91,6.58,Daily
14468,632,2024-01-02,2.78,Netflix,True,21.09,6.11,Daily
14469,1368,2024-01-28,1.8,Netflix,False,35.8,19.63,Unlimited
14470,3776,2024-03-25,2.23,Netflix,False,27.48,5.63,Booster
14471,3259,2024-03-10,0.63,WhatsApp,False,34.65,13.86,Daily
14472,227,2024-03-03,4.24,Facebook,False,23.6,5.89,Unlimited
14473,192,2024-02-21,2.12,WhatsApp,False,3.63,2.51,Daily
14474,2800,2024-02-29,0.51,Netflix,False,17.57,2.19,Unlimited
14475,1150,2024-03-30,3.97,Instagram,False,16.15,18.6,Unlimited
14476,3004,2024-02-05,0.2,Facebook,False,46.36,2.83,Unlimited
14477,3546,2024-03-22,3.04,WhatsApp,False,23.04,16.8,Daily
14478,4195,2024-03-02,3.54,YouTube,False,45.37,11.33,Daily
14479,4440,2024-02-12,1.04,Facebook,False,2.27,9.21,Unlimited
14480,20,2024-02-08,0.74,Instagram,False,32.35,19.94,Unlimited
14481,3701,2024-01-05,0.66,Instagram,False,23.92,17.93,Booster
14482,2407,2024-03-30,4.97,Netflix,False,4.14,5.53,Unlimited
14483,433,2024-03-15,3.8,Netflix,False,24.45,12.38,Daily
14484,1000,2024-02-19,1.63,YouTube,False,20.42,4.0,Daily
14485,2659,2024-01-16,1.74,Instagram,False,12.23,12.35,Booster
14486,2535,2024-03-23,3.28,Netflix,False,5.78,3.39,Booster
14487,3963,2024-02-21,2.34,WhatsApp,False,39.94,12.92,Daily
14488,4426,2024-03-09,1.43,Netflix,True,31.2,19.48,Unlimited
14489,1691,2024-03-11,0.38,YouTube,False,30.35,12.05,Unlimited
14490,335,2024-01-03,3.94,YouTube,False,45.48,3.39,Daily
14491,2554,2024-03-29,4.45,WhatsApp,False,2.59,16.2,Daily
14492,2511,2024-01-10,1.11,Facebook,False,27.99,7.31,Unlimited
14493,2051,2024-02-20,0.41,Instagram,False,47.73,2.79,Unlimited
14494,2717,2024-03-09,0.68,YouTube,False,23.6,13.46,Daily
14495,2223,2024-02-01,2.13,Instagram,False,24.66,16.78,Unlimited
14496,1872,2024-01-05,1.57,WhatsApp,False,5.34,10.17,Daily
14497,1605,2024-02-12,0.46,WhatsApp,False,35.79,18.7,Unlimited
14498,1557,2024-03-23,2.33,Facebook,False,38.57,13.97,Booster
14499,2346,2024-01-12,1.1,YouTube,False,8.67,12.88,Unlimited
14500,2166,2024-01-31,0.43,WhatsApp,False,32.64,7.72,Booster
14501,789,2024-03-21,3.32,Netflix,False,19.93,6.93,Booster
14502,642,2024-01-22,2.91,Instagram,False,29.11,6.38,Daily
14503,4302,2024-02-28,4.15,Instagram,False,34.39,19.2,Booster
14504,3107,2024-02-21,1.58,Netflix,False,6.84,13.36,Daily
14505,1452,2024-02-16,0.77,Instagram,False,16.44,12.29,Unlimited
14506,2990,2024-03-26,1.86,Netflix,False,42.44,7.09,Daily
14507,4919,2024-02-18,3.92,Instagram,False,10.13,7.72,Unlimited
14508,2305,2024-02-25,1.28,WhatsApp,True,33.21,6.3,Daily
14509,2230,2024-03-30,1.35,Facebook,False,42.15,3.98,Unlimited
14510,4304,2024-01-31,0.82,YouTube,False,31.99,18.48,Booster
14511,879,2024-02-28,4.93,YouTube,False,39.69,12.07,Unlimited
14512,3713,2024-03-10,4.84,YouTube,False,25.47,14.93,Unlimited
14513,2390,2024-03-16,3.32,YouTube,False,44.37,10.03,Daily
14514,1613,2024-02-12,1.15,YouTube,False,34.51,2.08,Daily
14515,4474,2024-03-31,3.86,Netflix,True,18.4,9.93,Booster
14516,4507,2024-03-21,2.96,WhatsApp,False,26.95,1.8,Booster
14517,4479,2024-03-14,3.77,Facebook,False,33.05,18.98,Daily
14518,3465,2024-01-05,4.32,YouTube,False,39.81,7.51,Booster
14519,571,2024-01-04,1.66,Instagram,False,10.09,3.93,Unlimited
14520,1175,2024-01-15,4.58,Instagram,False,49.54,5.31,Daily
14521,280,2024-01-02,4.5,Facebook,False,9.23,18.31,Booster
14522,2671,2024-02-18,2.78,YouTube,False,28.09,4.94,Unlimited
14523,2553,2024-02-25,3.45,YouTube,False,2.83,3.53,Booster
14524,2154,2024-01-08,2.11,WhatsApp,False,23.14,12.73,Booster
14525,4110,2024-01-16,3.31,Instagram,True,2.13,2.79,Daily
14526,2053,2024-03-04,2.79,Instagram,False,5.37,9.97,Booster
14527,3067,2024-03-24,1.68,Netflix,False,28.31,13.89,Unlimited
14528,3711,2024-01-24,1.68,Instagram,False,23.91,3.67,Booster
14529,858,2024-02-24,3.29,YouTube,False,5.04,15.8,Daily
14530,3801,2024-02-23,4.79,YouTube,False,46.7,9.15,Daily
14531,4562,2024-03-21,1.09,Instagram,False,18.81,14.52,Daily
14532,4842,2024-03-09,2.02,Netflix,False,37.66,5.82,Unlimited
14533,1857,2024-03-18,4.05,Facebook,False,48.2,9.3,Unlimited
14534,4228,2024-03-18,0.7,Instagram,False,45.63,10.05,Booster
14535,777,2024-02-29,4.97,Facebook,False,34.76,6.62,Daily
14536,3763,2024-01-31,3.42,Instagram,False,2.87,16.03,Daily
14537,2464,2024-01-20,4.56,Facebook,False,32.77,4.37,Daily
14538,4440,2024-03-17,4.21,YouTube,False,6.01,13.6,Booster
14539,3449,2024-02-23,3.91,YouTube,True,22.5,18.72,Booster
14540,1556,2024-01-09,0.26,Facebook,False,45.87,16.92,Daily
14541,3368,2024-02-03,2.09,WhatsApp,False,7.73,15.52,Booster
14542,578,2024-03-16,1.09,YouTube,False,35.85,3.71,Booster
14543,4441,2024-03-20,4.37,Netflix,False,15.61,15.42,Daily
14544,2523,2024-03-05,3.43,Netflix,False,9.76,8.12,Unlimited
14545,4621,2024-01-16,0.62,Facebook,False,13.53,2.96,Booster
14546,46,2024-03-10,1.86,WhatsApp,False,21.49,14.26,Booster
14547,1935,2024-03-24,0.44,Netflix,False,40.66,2.25,Booster
14548,981,2024-01-06,3.73,YouTube,False,26.73,8.25,Booster
14549,3295,2024-02-04,2.15,Instagram,False,18.81,17.34,Booster
14550,2071,2024-01-03,1.25,Instagram,False,10.45,14.04,Booster
14551,2115,2024-01-21,2.64,YouTube,False,14.18,10.83,Unlimited
14552,626,2024-01-07,0.31,WhatsApp,False,47.39,17.77,Booster
14553,3555,2024-03-18,1.36,Facebook,False,12.63,15.24,Unlimited
14554,3650,2024-01-30,0.96,YouTube,False,17.65,9.93,Booster
14555,3725,2024-01-22,4.66,Instagram,False,25.43,15.19,Unlimited
14556,258,2024-01-14,1.95,Facebook,False,23.7,17.78,Unlimited
14557,4044,2024-02-24,2.96,WhatsApp,False,16.69,3.73,Daily
14558,2011,2024-03-29,2.56,Netflix,False,2.77,4.8,Unlimited
14559,2594,2024-03-07,3.33,Instagram,True,41.56,14.79,Booster
14560,253,2024-01-05,1.47,WhatsApp,False,5.69,4.24,Unlimited
14561,1213,2024-03-09,0.69,YouTube,False,39.92,4.16,Unlimited
14562,2125,2024-02-28,0.5,WhatsApp,False,16.74,13.47,Booster
14563,725,2024-01-09,1.05,WhatsApp,False,45.74,11.17,Daily
14564,2417,2024-02-17,2.47,Facebook,False,25.86,15.38,Booster
14565,4664,2024-02-06,1.26,Instagram,False,2.56,7.06,Booster
14566,2672,2024-03-08,2.23,Instagram,False,26.86,12.56,Booster
14567,1178,2024-01-20,0.24,WhatsApp,False,45.66,18.04,Unlimited
14568,2203,2024-03-25,3.18,YouTube,True,3.89,18.17,Daily
14569,2842,2024-02-19,4.4,WhatsApp,False,23.98,13.41,Booster
14570,271,2024-01-24,0.33,YouTube,False,35.58,1.44,Daily
14571,562,2024-03-11,1.17,Facebook,False,5.18,11.04,Booster
14572,3140,2024-02-18,1.66,Instagram,False,13.21,2.29,Unlimited
14573,2180,2024-01-08,1.51,Instagram,False,3.66,19.81,Unlimited
14574,1694,2024-03-15,0.3,Instagram,False,28.73,19.94,Unlimited
14575,845,2024-03-13,0.62,Instagram,False,41.11,3.2,Unlimited
14576,3754,2024-01-06,4.57,Facebook,False,19.11,9.67,Daily
14577,3854,2024-02-09,3.59,WhatsApp,False,7.35,17.36,Unlimited
14578,4316,2024-03-21,4.8,Instagram,False,27.24,3.21,Daily
14579,3624,2024-02-23,2.26,Netflix,False,43.59,11.49,Unlimited
14580,4995,2024-03-17,4.41,YouTube,False,30.25,4.79,Booster
14581,1103,2024-01-17,4.1,YouTube,False,12.46,10.23,Unlimited
14582,751,2024-02-20,4.39,Instagram,False,12.43,4.84,Unlimited
14583,2368,2024-01-02,0.29,YouTube,False,18.4,11.08,Booster
14584,4414,2024-01-30,3.3,YouTube,False,6.03,8.82,Unlimited
14585,1773,2024-02-01,2.88,Facebook,False,28.01,8.48,Daily
14586,4684,2024-02-19,2.77,YouTube,False,48.66,4.05,Booster
14587,2087,2024-03-11,2.57,Facebook,False,40.57,13.54,Unlimited
14588,3271,2024-01-16,4.0,YouTube,False,28.24,2.33,Daily
14589,4201,2024-03-23,4.84,Facebook,False,46.18,18.74,Booster
14590,3866,2024-03-19,4.16,YouTube,True,29.71,2.12,Daily
